Media,Headline,Media Caption,Display Date,Text,Group
https://s3.amazonaws.com/pastperfectonline/images/museum_74/072/2019002012.jpg,Apron:Masonic,2019.002.012,1820,"During the early years until 1822, Masonic lodges used aprons of various sizes and styles like this one. This hand-painted silk apron features depictions of a ladder, open-faced hands and freemasonry tools; square and compass, level and trowel. In the middle are two pillars of the lodge and between them a G. Each image on the apron has special meaning in the context of Masonic symbolism.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/072/2019002013.jpg,Apron:Masonic,2019.002.013,c1800,"During the early years until 1822, Masonic lodges used aprons of various sizes and styles like this one. This apron with applique silk ribbon on silk, circa 1800. This apron is belived to have belonged to a member of the Currie family.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/072/2019002015.jpg,Apron:Masonic,2019.002.015,,Senior Warden apron with applique silk ribbon on lambskin with gold fringe. Worn by an officer of Niagara Lodge No. 2.,
https://s3.amazonaws.com/pastperfectonline/images/museum_74/084/2022002001-2.jpg,"Cap, Aviator's",2022.002.001,,"Norman Howe wore this aviator's cap during his service in the Royal Air Force during the Second World War. He enlisted in 1939 at the age of 19 and he was sent overseas in 1941. Norm flew 90 combat missions in bombers and fighter planes over France, Holland [Netherlands], and Belgium. He also took part in the Dieppe Raid by leading his section in low level attacks on gun positions. In 1944, he was awarded the Distinguished Flying Cross for his efforts.",WarRoyal Air Force Second World War WWII World War Two World War II Dieppe Pilot
https://s3.amazonaws.com/pastperfectonline/images/museum_74/037/896522.jpg,Toaster,896.52.2,,Wire rack for toasting bread.,Toaster
https://s3.amazonaws.com/pastperfectonline/images/museum_74/045/897157.jpg,Ship:Model,897.157,1840,"The bottom half of a ship model made from wood in 1973. It has ""CITY OF TORONTO"" inscribed on it.  It is a model of a ship built in 1840 in Niagara.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/036/8972112.jpg,"Tray, Serving",897.211.2,1820-30 C.,"A handpainted tin serving tray circa 1820-30, with a centre image of a castle and two figures with a gold floral border.",tray
https://s3.amazonaws.com/pastperfectonline/images/museum_74/048/90010524.jpg,Tunic:Pants & Belt,900.105.2-4,,"Three piece matching clothing set: tunic, pants and a belt. Outfit is seen in picture X900.105 of Harriet J.Miller & Robert Traver Miller; where Mr. Robert Traver Miller is wearing this outfit.",clothing
https://s3.amazonaws.com/pastperfectonline/images/museum_74/037/900301.jpg,Dyeing Saucer,900.301,,"A saucer used for dying silk stockings, gloves, feathers an flowers. A complete set of instructions are located on the top of the saucer. c.1850-1900s",saucer
https://s3.amazonaws.com/pastperfectonline/images/museum_74/008/90091.jpg,Sampler,900.91,,"A sampler with various letters and numbers stitched on to it with different colors. A sampler is a peice of embroidery made as a demostration of skill in needlework, which often include numbers, letters, figures, motifs and sometimes even the person's name and the date it was made.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/008/901112.jpg,Sampler,901.112,1834,"Fragile and ephemeral, cross-stitch samplers are among the few surviving artefacts of the domestic lives of young girls and women of the fifteenth to nineteenth centuries. As tangible evidence of their daily work, samplers offer a rare glimpse into the concerns and pursuits of our feminine ancestors. Unfortunately, their fragility and sensitivity to light also means they are seldom on display.  The Niagara Historical Society has exhibited the samplers from its collection only three times in the past two decades.This charming and well-balanced sampler, completed by Augusta Stewart at Niagara in March 1834, is one of 29 samplers in the Niagara Historical Society's permanent collection. It is stitched entirely in cross and Algerian eye stitches; its colours of muted green, tan and gold silk are most likely faded from their original, more vivid hues. Bounded with a regular green and gold border, it features three alphabets, two sets of numerals and ten decorative horizontal bands - some stitched over two threads of linen and some over one. There are two spot motifs: a fruit basket (symbol of fertility) and two evergreen trees (symbols of life). It is damaged in five places.Little is known about Augusta Stewart - her age, her family, whether she remained in Niagara or whether she had any descendants.The most charming thing about her sampler is the inclusion of two opening verses of the Isaac Watts poem praising the industriousness of bees. ""How skillfully she builds her cell,"" stitched young Augusta in her careful way - neatly demonstrating a prized nineteenth century feminine virtue.",Sewing Sampler
https://s3.amazonaws.com/pastperfectonline/images/museum_74/038/902104.jpg,Brick,902.104,,A orange colored brick that is 10.5cm in height and 21cm in length.,
https://s3.amazonaws.com/pastperfectonline/images/museum_74/042/902113.jpg,Hearing Aid,902.113,1882,This hearing aid or ear trumpet was made around 1882. It belonged to Mrs. Sampson and was donated by Miss Minnie Ball. It was cataloged in the Museum in 1907. Mrs. Sampson would have set this on a table and pointed it at the person she intended on listening too. Due to its large size this ear trumpet was probably used for larger gatherings/meetings and would not have been carried around for normal everyday use.A photograph of Minnie Ball can be found in our collection: 988.271.,Hearing Aid
https://s3.amazonaws.com/pastperfectonline/images/museum_74/029/90230.jpg,Knife:Butcher,902.30,,This is a butcher knife made of steel and wood.,
https://s3.amazonaws.com/pastperfectonline/images/museum_74/029/90238.jpg,Muddler,902.38,1840 C.,This is a toddy muddler made of black walnut. It is shaped like baseball bat.,Food and Drink
https://s3.amazonaws.com/pastperfectonline/images/museum_74/038/90273.jpg,Gavel,902.73,,"A turned handle and head gavel with circular brass plate attached with screws to the end of the end. The brass plate in inscribed with the words, Gavel, made out of wood from Castle Frank, Govenor Simcoe's Residence York (Toronto) 1794, Presented to M.W. Bro. J. Ross Robertson by Orient Lodge 5th July 1892.""",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/031/904291.jpg,Hatpin,904.29.1,,"This painted blue steel hatpin features a black glass faceted oval at the end. At the opposite end of the pin is engraved ""REGD"".",Clothing Accessories
https://s3.amazonaws.com/pastperfectonline/images/museum_74/031/9042910.jpg,Hatpin,904.29.10,,This steel hat pin features a decorative black ball at the end.,
https://s3.amazonaws.com/pastperfectonline/images/museum_74/031/9042911.jpg,Hatpin,904.29.11,,This steel hat pin features a wooden teardrop shaped finished end.,
https://s3.amazonaws.com/pastperfectonline/images/museum_74/031/9042912.jpg,Hatpin,904.29.12,,This steel hat pin features a hexagonal clear crystal at the finished end.,
https://s3.amazonaws.com/pastperfectonline/images/museum_74/031/9042913.jpg,Hatpin,904.29.13,,This steel hatpin features a black ball at the finished end.,
https://s3.amazonaws.com/pastperfectonline/images/museum_74/031/9042914.jpg,Hatpin,904.29.14,,"This steel hat pin features a metal disc on the top end with a mother of pearl donut-shaped inlay on top of a pink, glassed in metal design.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/031/9042915.jpg,Hatpin,904.29.15,,"This steel hat pin features a black, oval-shaped top end.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/031/9042916.jpg,Hatpin,904.29.16,,"This steel hat pin features an elongated, hexagonal finished end with rows of rhinestones separated by bars with a twisted-rope design.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/031/9042917.jpg,Hatpin,904.29.17,,This steel hatpin features a rhinestone studded teardrop shape on the finished end.,
https://s3.amazonaws.com/pastperfectonline/images/museum_74/031/9042918.jpg,Hatpin,904.29.18,,This steel hat pin features a sparkled white and pink ball at the finished end.,
https://s3.amazonaws.com/pastperfectonline/images/museum_74/024/904292.jpg,Hatpin,904.29.2,,This steel hat pin features a yellow glass ball at the top end.,
https://s3.amazonaws.com/pastperfectonline/images/museum_74/031/9042920.jpg,Hatpin,904.29.20,,This steel hat pin features a sparkled white and pink ball at the finished end.,
https://s3.amazonaws.com/pastperfectonline/images/museum_74/031/904293.jpg,Hatpin,904.29.3,,This steel hat pin features a metal-disc shaped finished end with a flower shaped mother of pearl inlay.,
https://s3.amazonaws.com/pastperfectonline/images/museum_74/031/904294.jpg,Hatpin,904.29.4,,This hat pin features a metal disc-shaped finished end with a donut-shaped mother of pearl inlay.,
